,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,Time
140,0.01995780144204392,4.922049508261121e-07,1.4059378124079814e-06,1.4059378124079814e-06,0.9739424885750442,4.091400438124884e-06,3.4426529554204643e-07,0.006094470236602735,4.999466838087607e-08,1.8300411688647322e-07,140.0
141,0.019957758671311415,4.210502337360497e-07,1.2025783410141357e-06,1.2025783410141357e-06,0.9739433552976742,3.6225706164585895e-06,3.049182219097735e-07,0.006094632335260339,4.2770732500835296e-08,1.6209865760351966e-07,141.0
142,0.019957722080548905,3.601846092418077e-07,1.028637747423069e-06,1.028637747423069e-06,0.9739441074209814,3.207105276651135e-06,2.7003468906075143e-07,0.006094775898400013,3.659076251195936e-08,1.4356313967484047e-07,142.0
143,0.019957690776677597,3.081197670132974e-07,8.798596697243336e-07,8.798596697243336e-07,0.9739447602574739,2.8389833944185223e-06,2.3911334411361346e-07,0.006094903030003689,3.130387130588497e-08,1.2713160367624696e-07,143.0
144,0.019957663995695787,2.635827734766278e-07,7.526036023130093e-07,7.526036023130093e-07,0.973945327053052,2.512855341367955e-06,2.1170839869408576e-07,0.006095015597534115,2.6780981812399296e-08,1.1256753042502773e-07,144.0
145,0.019957641084021448,2.254848850645454e-07,6.437557893155663e-07,6.437557893155663e-07,0.973945819268537,2.2239692162537947e-06,1.874235840348949e-07,0.006095115258177762,2.2911674339015642e-08,9.966064364692537e-08,145.0
146,0.019957621482531815,1.9289488144691708e-07,5.506530083010865e-07,5.506530083010865e-07,0.9739462468225187,1.9681050769192697e-06,1.6590674633938067e-07,0.0060952034822282005,1.960148963107977e-08,8.822405043887663e-08,146.0
147,0.01995760471291003,1.6501626272628909e-07,4.7101738037766564e-07,4.7101738037766564e-07,0.9739466183008818,1.741516253882152e-06,1.468450173029372e-07,0.0060952815739135245,1.676962178669139e-08,7.809168532397354e-08,147.0
148,0.019957590365965443,1.4116775000792783e-07,4.02900612047053e-07,4.02900612047053e-07,0.9739469411376123,1.5408770069549197e-06,1.299605008731813e-07,0.006095350689940424,1.4346944585477694e-08,6.91160268991367e-08,148.0
149,0.019957578091642246,1.2076661024787154e-07,3.4463630462755817e-07,3.4463630462755817e-07,0.9739472217708562,1.3632358595552581e-06,1.1500642300071015e-07,0.006095411855999497,1.2274323196725945e-08,6.116605907316094e-08,149.0
150,0.019957567590472354,1.0331439589168257e-07,2.947991642403721e-07,2.947991642403721e-07,0.973947465777644,1.2059740119736282e-06,1.0176369631768779e-07,0.006095465981451074,1.0501169893720186e-08,5.412545157684398e-08,150.0
151,0.019957558606263803,8.83847492830309e-08,2.5217011407340054e-07,2.5217011407340054e-07,0.9739476779902192,1.0667682953210032e-06,9.003785641230559e-08,0.006095513872387984,8.984208548987183e-09,4.7890936910599535e-08,151.0
152,0.019957550919846037,7.561297262968138e-08,2.157064549895499e-07,2.157064549895499e-07,0.973947862596507,9.435581826633339e-07,7.965633067451371e-08,0.006095556243251149,7.68641776789647e-09,4.237086316440791e-08,152.0
153,0.019957544343719276,6.468710773067642e-08,1.845163440450802e-07,1.845163440450802e-07,0.9739480232269015,8.345164234198037e-07,7.046600460297351e-08,0.006095593727155347,6.5761267629277365e-09,3.7483904198436224e-08,153.0
154,0.019957538717477324,5.534030677199209e-08,1.5783696613566823e-07,1.5783696613566823e-07,0.9739481630292519,7.380229118950999e-07,6.233105401474101e-08,0.006095626885065857,5.626241951495192e-09,3.315791051059988e-08,154.0
155,0.019957533903891968,4.7344307209606256e-08,1.3501586436835666e-07,1.3501586436835666e-07,0.9739482847336645,6.526414412417467e-07,5.5131014816409666e-08,0.006095656213951715,4.8135853532305095e-09,2.93288858576983e-08,155.0
